uuid,name,address,phone,email,birth_date,product,total,amount,customer_lat,customer_long,purchase_date,user_agent,is_user,purchase_flag
4696,John Yu,"706 Crawford Spur Dwaynefurt, NV 27615",745.499.5839x9982,regina11@gomez-braun.net,3/21/65,Dark Blue Slacks,$22.50 ,4,59.0107085,138.15599,5/1/09,Opera/9.66.(X11; Linux x86_64; nb-NO) Presto/2.9.161 Version/12.00,FALSE,0
4697,Tyler Edwards,"09282 Collins Glen Apt. 164 Sarahstad, SD 73457",-1052,jordankirk@calderon.com,10/22/36,Black Leggings,$55.99 ,1,-84.627384,176.230608,4/10/98,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 9_3 rv:5.0; xh-ZA) AppleWebKit/533.44.1 (KHTML, like Gecko) Version/4.1 Safari/533.44.1",TRUE,1
4698,Crystal Stark,"45706 Mejia Lock Suite 409 East Jackson, NM 81799",944-872-7185x299,jocelyn16@hotmail.com,8/24/13,White Blouse,$55.99 ,6,-74.6915385,134.723901,4/17/96,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/13.0.839.0 Safari/534.0",TRUE,1
4699,Kenneth Morales,"51257 Atkins Junctions Benjaminland, UT 08381",089.072.7896x73666,jamesdavidson@gibbs.com,12/13/58,Dark Blue Slacks,$10.99 ,2,-7.1632195,-94.477711,10/31/18,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),TRUE,0
4700,Laura Rice,"3789 Owens Meadow Lake Jessica, RI 35912",1779475239,xthompson@gmail.com,9/3/63,Dark Grey Suit,$10.99 ,6,-75.334512,-107.896829,2/11/98,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/42.0.837.0 Mobile/23L938 Safari/533.2",TRUE,1
4701,Victor Russell,"38997 Bates Cliffs Suite 951 North Jonathontown, PA 72469",001-213-492-5572x39138,robertaortega@yahoo.com,1/5/95,Pink Sweater,$55.99 ,4,72.3173145,137.055372,7/25/13,Opera/8.81.(X11; Linux i686; ka-GE) Presto/2.9.172 Version/12.00,FALSE,0
4702,Jennifer Clark,"7830 West Heights New Richardchester, MD 04035",(480)906-0434,arroyokimberly@weaver-pennington.com,5/20/95,Black Leggings,$55.99 ,5,11.076509,96.286998,12/24/99,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),FALSE,1
4703,Tyrone Singh,"8238 Katelyn Avenue Apt. 342 Jasonton, MO 25300",188-936-6636x4541,hinesjessica@torres.com,11/18/30,Grey Sweater,$19.99 ,3,-24.2035955,-134.406037,3/2/00,Opera/8.43.(X11; Linux i686; zu-ZA) Presto/2.9.170 Version/12.00,TRUE,1
4704,Ryan Cantrell,"2893 White Centers Apt. 840 Adamsport, OH 99866",867.604.4700x4915,randymartinez@yahoo.com,10/30/90,Dark Blue Slacks,$55.99 ,0,-25.2052985,140.821273,11/21/95,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.31.2 (KHTML, like Gecko) Version/5.0.5 Safari/535.31.2",TRUE,0
4705,Melissa Sparks,"8847 Susan Circle Apt. 951 New Matthewmouth, UT 03179",+1-357-124-3378x776,pjenkins@mason-donovan.com,4/29/92,Black Leggings,$19.99 ,2,-63.098615,-112.437665,12/12/98,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.18.5 (KHTML, like Gecko) Version/5.1 Safari/533.18.5",TRUE,1
4706,Michelle West,"789 Odom Views Austinville, OH 03784",001-859-402-3836x415,ibaker@gmail.com,1/16/56,Blue Sweater,$22.50 ,3,65.9282345,32.189552,12/6/93,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.1),FALSE,1
4707,Ashley Johnson,"3356 Steve Trace Apt. 210 South Robertland, CA 48291",2060006650,bhanson@gmail.com,6/19/31,Blue Sweater,$22.50 ,3,62.2055235,85.65955,4/15/13,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/13.0.888.0 Safari/536.1",FALSE,0
4708,Joshua Ortega,"0271 Brown Dam Whitakershire, NE 75817",001-202-599-3433x94877,anne24@gmail.com,1/19/77,White Blouse,$55.99 ,1,-49.5908855,-17.226808,3/23/20,Mozilla/5.0 (Windows 95; dz-BT; rv:1.9.0.20) Gecko/2013-05-31 07:57:16 Firefox/3.6.15,TRUE,1
4709,Manuel Bradley,"19588 Johnston Drive Suite 710 Lake Jason, SC 58266",(679)256-7133,mistyhansen@yahoo.com,12/6/68,Grey Sweater,$55.99 ,2,-6.177538,41.466174,11/24/91,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/11.9v3785.0 Mobile/22P624 Safari/532.1",FALSE,1
4710,Kim Marquez,"53891 Young Lodge Jackborough, WI 71587",129.897.8218,weberpamela@garcia.com,10/20/35,White Blouse,$10.99 ,2,-48.3172095,17.525279,12/25/93,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 11_0 rv:2.0; am-ET) AppleWebKit/533.17.1 (KHTML, like Gecko) Version/4.1 Safari/533.17.1",FALSE,0
4711,Anthony Smith,"9650 Waters Roads Suite 398 New Carmen, IN 99499",412-752-8904,mark32@yahoo.com,8/13/32,White Blouse,$19.99 ,0,-79.7336135,-127.928538,9/6/03,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/24.0.817.0 Safari/533.2",FALSE,1
4712,Joseph Welch,"7394 Charles Ports Sawyerberg, MA 02226",+1-969-839-3320x4947,charles96@hotmail.com,3/6/19,Blue Sweater,$10.99 ,3,-27.5664535,-59.478068,12/22/91,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 9_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/51.0.806.0 Safari/534.0",FALSE,1
4713,Todd Marshall,"54075 Davidson Curve Apt. 359 Cantubury, RI 40840",596-822-6660x431,vpage@harris-cox.org,7/8/93,Dark Grey Suit,$19.99 ,3,57.556474,95.247296,2/13/11,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2020-10-17 00:45:40 Firefox/11.0,FALSE,1
4714,Catherine Lewis,"81804 Smith Inlet Josephborough, MI 76110",908.546.0576,cassandranorton@little.com,2/20/77,Dark Grey Suit,$55.99 ,1,-75.480644,-43.211404,4/4/14,Opera/8.85.(X11; Linux x86_64; pap-AN) Presto/2.9.182 Version/10.00,TRUE,0
4715,John Waller,"6244 Jacqueline Lane East Katherine, NH 65113",(194)254-3921x48546,waynetucker@edwards.biz,1/5/73,Blue Sweater,$22.50 ,0,87.107962,104.741261,5/30/05,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),TRUE,0
4716,Shawn Calhoun,"633 Whitaker Path Barbaramouth, IL 96959",001-910-036-5875,andrea32@robinson-higgins.com,7/24/49,Dark Grey Suit,$22.50 ,2,15.9885165,102.856538,4/29/04,Opera/8.59.(X11; Linux i686; csb-PL) Presto/2.9.167 Version/12.00,TRUE,0
4717,Tammy Ortiz,"91904 Anthony Hill East Samuel, ME 34509",(181)850-2912x58378,villarrealbradley@hernandez-jones.com,3/18/78,Pink Sweater,$55.99 ,5,-46.387214,-89.947275,7/28/04,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.31.1 (KHTML, like Gecko) Version/4.1 Safari/532.31.1",TRUE,1
4718,Jaime Carey,"30951 Tonya Centers Apt. 782 Sherriville, IL 28642",497.405.3226x7267,bjones@lewis.org,4/6/50,Black Leggings,$10.99 ,4,-83.902297,48.428289,8/30/96,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),FALSE,1
4719,Kathleen Pearson,"57484 Perkins Forges South Kellifurt, NV 10598",001-814-461-9360,zalvarez@hamilton-herrera.com,12/25/41,White Blouse,$10.99 ,3,62.113737,-17.509273,9/17/02,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ckb-IQ) AppleWebKit/533.11.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.11.2",TRUE,1
4720,Donald Morgan,"10655 Murphy Fort New Joshuaside, IA 15837",+1-062-411-6442x93232,cristian89@yahoo.com,11/9/94,Black Leggings,$55.99 ,5,55.881147,-63.313225,5/6/14,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_4 rv:5.0; fil-PH) AppleWebKit/534.21.4 (KHTML, like Gecko) Version/4.0.5 Safari/534.21.4",TRUE,1
4721,Amanda Dunlap,"60857 Brian Dam North Jesus, MO 44942",001-642-218-4216x7191,zcortez@gmail.com,8/14/22,White Blouse,$19.99 ,6,-61.171596,143.412742,9/22/15,Opera/8.47.(X11; Linux x86_64; mhr-RU) Presto/2.9.188 Version/10.00,FALSE,0
4722,Elizabeth Morris,"062 Abigail Meadows Apt. 640 Lake Alexandershire, LA 22516",(002)639-0095,devinwilson@graham-johnson.biz,4/24/56,Black Leggings,$10.99 ,3,41.3746125,-169.765212,8/26/19,Mozilla/5.0 (Android 4.2; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,FALSE,1
4723,Dr. Scott Chavez,"2796 Brittany Drive Apt. 970 West Deborah, MO 83170",874-393-6992x929,frymichael@yahoo.com,1/18/81,Black Leggings,$10.99 ,1,-77.1607375,-4.760887,9/13/07,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.890.0 Safari/533.0",FALSE,1
4724,Keith Pearson,"009 Fisher Green East Ann, TN 97010",283-437-7947,amanda00@hotmail.com,7/6/67,Dark Blue Slacks,$55.99 ,6,61.428664,171.509353,9/4/01,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1),TRUE,1
4725,Angela Perez,"65904 Taylor Curve Raymondfurt, VT 99915",713-939-0203x86984,cmolina@yahoo.com,8/7/62,Black Leggings,$19.99 ,0,-39.9646495,174.644401,1/16/98,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/30.0.865.0 Safari/535.1",FALSE,1
4726,Michael Marshall,"042 Morrow Village Apt. 028 North Samuel, ND 42173",851-311-7492x30541,vrodriguez@thomas.com,4/18/50,White Blouse,$55.99 ,4,-24.4223785,35.195577,12/26/16,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0),TRUE,0
4727,Derrick Rich,"437 Morrow Ville East Natalieborough, AK 93553",499-821-0722x0800,vewing@yahoo.com,9/23/39,Dark Grey Suit,$19.99 ,0,-34.323409,108.931161,3/13/19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 8_7) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/48.0.896.0 Safari/532.0",TRUE,1
4728,Christopher Lindsey,"19772 Joseph Plain Suite 269 Lake Markview, MO 54364",001-457-367-8388,chase95@rose-mckenzie.com,4/13/45,Dark Grey Suit,$10.99 ,3,50.2524915,101.045853,10/17/99,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 10_8) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/59.0.881.0 Safari/534.1",TRUE,1
4729,Bonnie Carr,"5406 Alvarez Mountains Apt. 156 North Theresabury, TN 10026",408513252,harmonchristine@hotmail.com,7/16/83,Grey Sweater,$55.99 ,4,45.708914,-55.970244,7/22/95,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/25.0.876.0 Safari/534.2",FALSE,0
4730,Lisa Bass,"406 Frank Throughway Apt. 735 New Diane, GA 65012",+1-160-838-5340x8582,davidowen@edwards-martinez.com,6/4/02,White Blouse,$22.50 ,1,40.0456485,-130.070436,2/25/13,Opera/9.90.(Windows NT 6.0; hy-AM) Presto/2.9.176 Version/12.00,TRUE,1
4731,Carla Norris,"2236 James Way Spencertown, NC 91013",(751)308-3351,hrasmussen@yahoo.com,5/13/06,Grey Sweater,$19.99 ,6,61.4405585,59.172958,8/14/12,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/14.0.889.0 Safari/536.1",FALSE,1
4732,Ann Pitts,"2916 Norma Oval Suite 460 Sheilaburgh, AR 72636",2793609229,greenamber@moore.com,6/6/18,Dark Grey Suit,$10.99 ,1,-74.051361,-75.024097,9/5/01,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 5_3 rv:3.0; wal-ET) AppleWebKit/534.21.6 (KHTML, like Gecko) Version/5.1 Safari/534.21.6",FALSE,0
4733,Lisa Clark,"24638 Simpson Landing Apt. 877 North Daniel, NY 25875",441.310.7760x01134,sharonrobinson@shelton.net,4/1/42,Dark Blue Slacks,$19.99 ,0,58.908414,96.389536,11/12/05,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/43.0.841.0 Safari/534.0",TRUE,0
4734,Tyler Orr,"2160 Jacob Spur Apt. 014 North Randallmouth, MI 20845",277.920.5615x9873,thomasmurray@gmail.com,7/30/58,Blue Sweater,$55.99 ,4,59.1979685,-126.200845,1/10/95,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/30.0.832.0 Mobile/90I465 Safari/534.2",TRUE,0
4735,Phillip Lee,"995 Rebecca Green Suite 696 Port Richard, LA 53646",240.093.8397,wilcoxcody@gmail.com,9/22/10,Dark Grey Suit,$10.99 ,0,17.4311415,176.874855,2/7/06,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.37.6 (KHTML, like Gecko) Version/4.0.4 Safari/535.37.6",FALSE,1
4736,Katie Williams,"51511 Dale Parkways Suite 504 West Lindsaybury, NC 53780",001-561-525-3389x46880,cooktimothy@rangel-hayes.com,3/6/29,Grey Sweater,$55.99 ,0,64.1105405,-141.679176,12/15/99,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 5_2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/42.0.832.0 Safari/536.0",FALSE,1
4737,Juan Jones,"004 Kramer Trail Suite 848 Jamesfurt, AR 95131",495.565.8865,jsantos@hotmail.com,1/26/45,Black Leggings,$22.50 ,6,80.117426,-29.921141,6/15/97,Opera/8.18.(X11; Linux x86_64; an-ES) Presto/2.9.177 Version/11.00,TRUE,1
4738,Aaron Everett,"6972 Kayla Street Apt. 795 New Emilytown, NJ 50734",866-107-9174x1360,scottmichelle@taylor.info,5/8/23,Blue Sweater,$10.99 ,5,-31.53487,57.95151,11/17/17,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 6_0 rv:2.0; sa-IN) AppleWebKit/535.9.3 (KHTML, like Gecko) Version/4.1 Safari/535.9.3",TRUE,0
4739,Michael Rodriguez Jr.,"317 Andrew Creek Apt. 322 Christineshire, ND 93910",(923)198-8590,joshua33@hotmail.com,8/19/35,White Blouse,$19.99 ,2,-59.815095,-62.320989,11/24/08,Opera/8.57.(X11; Linux i686; nhn-MX) Presto/2.9.170 Version/10.00,FALSE,1
4740,Douglas Holt,"263 Katherine Fort Apt. 791 Clarkfort, RI 24002",163-143-6979,browndaryl@yahoo.com,2/10/23,White Blouse,$55.99 ,0,61.9163,-161.229985,5/17/14,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/23.0.872.0 Safari/534.0",TRUE,0
4741,William Beasley,"05773 Gates Estates South Robert, WY 58829",140-040-9414,michael20@davis.biz,11/24/45,Dark Blue Slacks,$55.99 ,4,47.2057105,-120.900995,3/22/12,Opera/8.34.(X11; Linux x86_64; mn-MN) Presto/2.9.160 Version/11.00,FALSE,1
4742,Michelle Morales,"93966 Herrera Meadows Suite 587 Andrewshire, ND 49418",-3752,pharmon@yahoo.com,1/27/11,White Blouse,$55.99 ,3,26.141237,147.506015,3/28/21,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.36.1 (KHTML, like Gecko) Version/5.0.4 Safari/534.36.1",FALSE,0
4743,Matthew Cruz,"53787 Franco Rest Suite 686 New Juanside, NC 72747",358-700-3468x79426,christopherhopkins@george-carter.net,8/16/95,Dark Grey Suit,$19.99 ,0,84.275425,168.080132,3/18/02,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 5_7) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/16.0.827.0 Safari/536.1",FALSE,1
4744,Rebecca Suarez,"16080 Stacey Greens Leehaven, TN 78429",605.759.5599,richardsamanda@gmail.com,2/4/77,White Blouse,$19.99 ,3,-36.9721805,-152.730849,3/16/95,"Mozilla/5.0 (Linux; Android 2.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/18.0.879.0 Safari/532.0",FALSE,0
4745,Christopher Craig,"612 Martinez Common New Patricia, FL 86195",(142)322-6637,hogandenise@jarvis.com,6/26/51,White Blouse,$22.50 ,5,-61.091502,28.228528,2/13/95,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 11_6; rv:1.9.5.20) Gecko/2018-03-29 09:49:21 Firefox/3.6.11,FALSE,1
4746,Cassandra Graham,"9708 Lindsay Plaza South Margaretstad, NM 33214",(913)778-7802x33995,tiffanyarnold@gmail.com,1/7/43,Dark Blue Slacks,$10.99 ,5,75.4507215,107.711284,6/19/92,Mozilla/5.0 (Android 2.3.7; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,FALSE,1
4747,Timothy Webb,"4130 Cody Fork Suite 323 New Jody, VA 65229",256-174-2178,luis41@yahoo.com,12/15/13,Grey Sweater,$22.50 ,2,30.485626,137.219743,4/30/96,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0),FALSE,0
4748,Luis Meyer,"0363 Herrera Landing Palmerside, MN 90266",001-512-481-4092x69705,cpineda@johnson.org,11/6/65,Pink Sweater,$10.99 ,1,71.156012,-145.035188,6/1/05,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 11_9) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/18.0.878.0 Safari/536.2",TRUE,0
4749,Brandon Gaines,"68487 Lucas Views Jenningstown, NV 38432",+1-257-728-2169x406,monica30@hotmail.com,8/6/03,Dark Grey Suit,$10.99 ,1,88.4523395,-163.6546,4/10/02,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/21.0.885.0 Safari/535.1",FALSE,1
4750,Rachel Robinson,"9536 Noble Burgs Port Kellyborough, CT 82738",979.203.1589x42189,westnathan@yahoo.com,6/23/58,White Blouse,$10.99 ,2,-64.810544,-142.906612,12/6/04,Opera/9.25.(Windows NT 5.2; ig-NG) Presto/2.9.161 Version/11.00,FALSE,1
4751,Brenda Williams,"9260 Stephanie Bridge Apt. 197 Port Jessicashire, DE 02205",348.902.3362x0613,benjaminnguyen@hotmail.com,9/24/14,Grey Sweater,$10.99 ,1,19.2535665,63.884491,8/14/08,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 8_9) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/43.0.887.0 Safari/534.0",FALSE,1
4752,Paul Williams,"97787 William Drives Suite 540 West Christopher, CA 66426",(197)821-4192,nward@yahoo.com,10/23/76,Dark Blue Slacks,$55.99 ,2,-14.822028,-16.583444,12/26/05,Opera/8.49.(Windows 98; Win 9x 4.90; lb-LU) Presto/2.9.176 Version/11.00,TRUE,0
4753,Angela Novak,"15551 Sawyer Drives Ericmouth, MD 31370",001-824-413-9927,zmoore@hotmail.com,6/3/42,Grey Sweater,$22.50 ,4,89.0984,49.210116,5/18/07,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),FALSE,1
4754,Jason Duran,"01353 Barbara Ferry Lake Kimberlychester, RI 48225",001-195-183-0711,davismary@gmail.com,5/8/07,Black Leggings,$19.99 ,0,9.509029,-114.138157,2/10/96,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0),FALSE,1
4755,Mr. John Paul,"0237 George Junction Riverafort, SD 81471",-2100,lmedina@burns.com,8/31/40,Dark Blue Slacks,$10.99 ,6,-56.062026,17.73804,8/8/92,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/58.0.881.0 Safari/533.0",TRUE,0
4756,Kimberly Arnold,"46723 Lydia Squares Suite 131 New Jacobside, MO 60744",+1-343-454-2070x995,jason35@yahoo.com,9/1/78,White Blouse,$22.50 ,1,35.9905675,63.54644,11/18/00,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/63.0.809.0 Mobile/15J427 Safari/535.2",FALSE,0
4757,Dr. Melanie Alexander,"001 Hernandez Circle Suite 778 Duncanburgh, NM 01216",001-306-095-9465,zjones@jordan.com,5/4/66,Grey Sweater,$55.99 ,0,33.2713795,93.710709,2/25/07,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; fo-FO) AppleWebKit/533.34.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.34.4",FALSE,1
4758,Brian Fischer,"072 Ronald Expressway Apt. 781 Port Brianna, LA 14906",806-269-8187,amber91@hotmail.com,7/25/52,Blue Sweater,$22.50 ,5,-44.679412,-114.364647,8/18/97,Opera/9.44.(X11; Linux i686; mi-NZ) Presto/2.9.188 Version/10.00,TRUE,1
4759,Danielle Martin,"3024 Smith Stravenue Apt. 495 West Robertside, VA 65035",(504)850-8866x0830,shane12@yahoo.com,6/23/21,Grey Sweater,$55.99 ,6,41.754884,-99.400766,11/20/11,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),FALSE,0
4760,Patricia Padilla,"38933 Christopher Haven East Mandy, MO 07022",706-766-7982,hornlisa@gmail.com,12/13/58,Black Leggings,$19.99 ,3,-51.063805,29.005038,2/4/12,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.0),FALSE,1
4761,Tracy Johnson,"19708 Delgado Prairie Loriberg, OK 93557",5343046247,dmack@gmail.com,8/7/11,Black Leggings,$10.99 ,2,-85.466056,-139.468099,8/29/13,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/49.0.810.0 Safari/532.2",FALSE,1
4762,John Kelly,"97984 Taylor Land West Kathy, NV 97559",4442052896,castanedalauren@hotmail.com,1/22/83,Pink Sweater,$55.99 ,6,36.4571545,145.758149,11/12/08,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 7_7 rv:2.0; pt-PT) AppleWebKit/535.23.5 (KHTML, like Gecko) Version/4.0.1 Safari/535.23.5",TRUE,1
4763,Nicholas Cervantes,"5243 Brooke Stravenue Apt. 832 North Jason, MT 61750",476-903-8224x9212,amberewing@cowan.biz,9/1/50,White Blouse,$22.50 ,2,-54.0654365,4.144195,5/13/15,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/14.0.882.0 Safari/533.2",TRUE,1
4764,Alan Johnson,"36997 Tyler Ville Suite 200 North Jessica, CO 43072",742-111-7765x77424,cynthia18@hotmail.com,12/15/09,White Blouse,$19.99 ,5,0.804607,-25.99354,2/2/15,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),FALSE,1
4765,Mrs. Christy Delgado DDS,"52975 Velasquez Ferry Apt. 541 Lake Manuelview, NM 22557",220-074-3587x06247,sprice@yahoo.com,3/7/20,White Blouse,$10.99 ,4,83.954487,-51.319741,6/24/18,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 9_5; rv:1.9.4.20) Gecko/2012-07-05 10:53:59 Firefox/8.0,FALSE,0
4766,Robert Clark,"0217 Duarte Squares Suite 604 East Chelsea, WV 23378",056.862.3566x7627,georgecuevas@cooper-marshall.com,6/20/89,Dark Grey Suit,$55.99 ,3,-79.183238,-151.423104,12/8/99,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),FALSE,0
4767,Patricia Green,"26568 Gray Views South Francis, MD 00552",592.993.4690x5971,mgraham@yahoo.com,11/27/56,Black Leggings,$22.50 ,3,-78.9481775,-16.560251,7/27/05,Opera/8.92.(Windows NT 6.0; ast-ES) Presto/2.9.173 Version/12.00,FALSE,1
4768,Kristin Robinson,"24181 Jackson Terrace Suite 379 New Amy, CA 93964",001-733-846-0507x35927,barbaranovak@hardin.info,5/5/77,Grey Sweater,$22.50 ,4,41.381452,-94.324954,7/13/97,Opera/8.49.(X11; Linux i686; hi-IN) Presto/2.9.187 Version/12.00,FALSE,1
4769,Kimberly Lynn,"031 Davis Terrace Apt. 278 West Jonathan, NC 64117",823.342.4691x6907,bwatkins@franklin-olson.com,6/30/69,Dark Grey Suit,$19.99 ,5,-54.7380325,-53.307597,2/10/98,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2021-07-05 14:17:45 Firefox/5.0,FALSE,0
4770,Nicholas Pham,"876 Mary Squares Khanbury, WA 75525",-7433,moralesrussell@cantu.com,8/5/99,Blue Sweater,$19.99 ,2,-16.6650625,-131.314031,6/26/05,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),TRUE,0
4771,Kelly Baker,"14704 Price Walks Apt. 560 West Rachelhaven, MA 40464",001-206-143-4898x8137,lmendoza@gonzalez.com,6/17/90,White Blouse,$19.99 ,6,-65.03007,106.749947,11/18/93,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 11_1 rv:3.0; my-MM) AppleWebKit/535.46.6 (KHTML, like Gecko) Version/4.0.2 Safari/535.46.6",FALSE,0
4772,Susan Moore,"805 Diana Alley North Stacey, IA 60043",+1-748-433-7245x236,hunter85@yahoo.com,2/14/75,Dark Blue Slacks,$55.99 ,5,51.8752135,58.40709,6/30/07,Mozilla/5.0 (Macintosh; Intel Mac OS X 10 10_4; rv:1.9.4.20) Gecko/2015-07-16 16:09:46 Firefox/3.6.18,TRUE,0
4773,Mitchell Riley,"061 Jones Stravenue Shahbury, NH 63560",+1-728-405-3599x886,jmedina@gmail.com,6/9/61,Grey Sweater,$10.99 ,1,-46.631104,166.302141,10/4/11,Opera/9.20.(X11; Linux i686; ia-FR) Presto/2.9.177 Version/10.00,FALSE,1
4774,Kayla Mccoy,"24167 Matthew Lane Shaunstad, ND 98010",001-539-547-7859,blake37@gmail.com,12/10/46,Grey Sweater,$10.99 ,3,-35.0963465,22.550091,1/2/92,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sd-IN) AppleWebKit/534.28.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.28.7",FALSE,1
4775,Brian Atkinson,"7324 Hicks Tunnel South Nathan, TN 06903",952-218-1133,jenniferjones@erickson.com,9/3/03,Pink Sweater,$10.99 ,4,16.0338995,-82.312488,10/18/08,Mozilla/5.0 (Android 7.0; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,FALSE,1
4776,Patrick Gonzalez,"2994 Amanda Path Suite 971 Sarahborough, ME 65821",678.115.1484x75263,jonesjulian@craig.com,12/3/91,Grey Sweater,$22.50 ,6,-53.8398515,43.544577,6/16/06,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.2a7636.0 Mobile/71F880 Safari/534.1",TRUE,0
